-4.995,2.94179E-07
-4.99,3.01896E-07
-4.985,3.09809E-07
-4.98,3.17921E-07
-4.975,3.26238E-07
-4.97,3.34765E-07
-4.965,3.43505E-07
-4.96,3.52466E-07
-4.955,3.61651E-07
-4.95,3.71067E-07
-4.945,3.80719E-07
-4.94,3.90613E-07
-4.935,4.00754E-07
-4.93,4.11148E-07
-4.925,4.21802E-07
-4.92,4.32721E-07
-4.915,4.43912E-07
-4.91,4.55382E-07
-4.905,4.67137E-07
-4.9,4.79183E-07
-4.895,4.91529E-07
-4.89,5.0418E-07
-4.885,5.17144E-07
-4.88,5.30429E-07
-4.875,5.44042E-07
-4.87,5.57991E-07
-4.865,5.72284E-07
-4.86,5.86929E-07
-4.855,6.01934E-07
-4.85,6.17307E-07
-4.845,6.33058E-07
-4.84,6.49196E-07
-4.835,6.65728E-07
-4.83,6.82665E-07
-4.825,7.00016E-07
-4.82,7.17791E-07
-4.815,7.35999E-07
-4.81,7.54651E-07
-4.805,7.73758E-07
-4.8,7.93328E-07
-4.795,8.13374E-07
-4.79,8.33907E-07
-4.785,8.54937E-07
-4.78,8.76476E-07
-4.775,8.98536E-07
-4.77,9.2113E-07
-4.765,9.44268E-07
-4.76,9.67965E-07
-4.755,9.92232E-07
-4.75,1.01708E-06
-4.745,1.04253E-06
-4.74,1.06859E-06
-4.735,1.09528E-06
-4.73,1.1226E-06
-4.725,1.15058E-06
-4.72,1.17922E-06
-4.715,1.20855E-06
-4.71,1.23858E-06
-4.705,1.26933E-06
-4.7,1.30081E-06
-4.695,1.33303E-06
-4.69,1.36603E-06
-4.685,1.3998E-06
-4.68,1.43437E-06
-4.675,1.46977E-06
-4.67,1.506E-06
-4.665,1.54309E-06
-4.66,1.58105E-06
-4.655,1.6199E-06
-4.65,1.65968E-06
-4.645,1.70038E-06
-4.64,1.74205E-06
-4.635,1.78469E-06
-4.63,1.82833E-06
-4.625,1.87299E-06
-4.62,1.9187E-06
-4.615,1.96548E-06
-4.61,2.01334E-06
-4.605,2.06233E-06
-4.6,2.11245E-06
-4.595,2.16375E-06
-4.59,2.21623E-06
-4.585,2.26993E-06
-4.58,2.32488E-06
-4.575,2.3811E-06
-4.57,2.43862E-06
-4.565,2.49747E-06
-4.56,2.55768E-06
-4.555,2.61928E-06
-4.55,2.6823E-06
-4.545,2.74676E-06
-4.54,2.81271E-06
-4.535,2.88017E-06
-4.53,2.94918E-06
-4.525,3.01978E-06
-4.52,3.09198E-06
-4.515,3.16584E-06
-4.51,3.24138E-06
-4.505,3.31865E-06
-4.5,3.39767E-06
-4.495,3.4785E-06
-4.49,3.56116E-06
-4.485,3.6457E-06
-4.48,3.73215E-06
-4.475,3.82057E-06
-4.47,3.91098E-06
-4.465,4.00344E-06
-4.46,4.09798E-06
-4.455,4.19466E-06
-4.45,4.29351E-06
-4.445,4.39459E-06
-4.44,4.49794E-06
-4.435,4.60361E-06
-4.43,4.71165E-06
-4.425,4.82211E-06
-4.42,4.93505E-06
-4.415,5.0505E-06
-4.41,5.16853E-06
-4.405,5.28919E-06
-4.4,5.41254E-06
-4.395,5.53864E-06
-4.39,5.66753E-06
-4.385,5.79929E-06
-4.38,5.93397E-06
-4.375,6.07162E-06
-4.37,6.21233E-06
-4.365,6.35614E-06
-4.36,6.50312E-06
-4.355,6.65335E-06
-4.35,6.80688E-06
-4.345,6.96378E-06
-4.34,7.12414E-06
-4.335,7.28801E-06
-4.33,7.45547E-06
-4.325,7.62659E-06
-4.32,7.80146E-06
-4.315,7.98015E-06
-4.31,8.16273E-06
-4.305,8.34929E-06
-4.3,8.53991E-06
-4.295,8.73467E-06
-4.29,8.93366E-06
-4.285,9.13696E-06
-4.28,9.34467E-06
-4.275,9.55686E-06
-4.27,9.77365E-06
-4.265,9.99511E-06
-4.26,1.02213E-05
-4.255,1.04525E-05
-4.25,1.06885E-05
-4.245,1.09297E-05
-4.24,1.1176E-05
-4.235,1.14276E-05
-4.23,1.16846E-05
-4.225,1.1947E-05
-4.22,1.22151E-05
-4.215,1.24889E-05
-4.21,1.27685E-05
-4.205,1.30541E-05
-4.2,1.33457E-05
-4.195,1.36436E-05
-4.19,1.39477E-05
-4.185,1.42583E-05
-4.18,1.45755E-05
-4.175,1.48993E-05
-4.17,1.523E-05
-4.165,1.55676E-05
-4.16,1.59124E-05
-4.155,1.62644E-05
-4.15,1.66238E-05
-4.145,1.69907E-05
-4.14,1.73653E-05
-4.135,1.77477E-05
-4.13,1.81382E-05
-4.125,1.85367E-05
-4.12,1.89436E-05
-4.115,1.9359E-05
-4.11,1.9783E-05
-4.105,2.02157E-05
-4.1,2.06575E-05
-4.095,2.11084E-05
-4.09,2.15687E-05
-4.085,2.20384E-05
-4.08,2.25179E-05
-4.075,2.30072E-05
-4.07,2.35066E-05
-4.065,2.40162E-05
-4.06,2.45364E-05
-4.055,2.50672E-05
-4.05,2.56088E-05
-4.045,2.61616E-05
-4.04,2.67256E-05
-4.035,2.73011E-05
-4.03,2.78884E-05
-4.025,2.84877E-05
-4.02,2.90991E-05
-4.015,2.97229E-05
-4.01,3.03594E-05
-4.005,3.10087E-05
-4,3.16712E-05
-3.995,3.23471E-05
-3.99,3.30366E-05
-3.985,3.37401E-05
-3.98,3.44576E-05
-3.975,3.51896E-05
-3.97,3.59363E-05
-3.965,3.6698E-05
-3.96,3.74749E-05
-3.955,3.82673E-05
-3.95,3.90756E-05
-3.945,3.99E-05
-3.94,4.07408E-05
-3.935,4.15983E-05
-3.93,4.24729E-05
-3.925,4.33649E-05
-3.92,4.42745E-05
-3.915,4.52021E-05
-3.91,4.61481E-05
-3.905,4.71127E-05
-3.9,4.80963E-05
-3.895,4.90994E-05
-3.89,5.01221E-05
-3.885,5.11649E-05
-3.88,5.22282E-05
-3.875,5.33123E-05
-3.87,5.44177E-05
-3.865,5.55446E-05
-3.86,5.66935E-05
-3.855,5.78648E-05
-3.85,5.90589E-05
-3.845,6.02762E-05
-3.84,6.15172E-05
-3.835,6.27821E-05
-3.83,6.40716E-05
-3.825,6.5386E-05
-3.82,6.67258E-05
-3.815,6.80915E-05
-3.81,6.94834E-05
-3.805,7.09021E-05
-3.8,7.2348E-05
-3.795,7.38217E-05
-3.79,7.53236E-05
-3.785,7.68543E-05
-3.78,7.84142E-05
-3.775,8.00038E-05
-3.77,8.16238E-05
-3.765,8.32745E-05
-3.76,8.49567E-05
-3.755,8.66707E-05
-3.75,8.84173E-05
-3.745,9.01969E-05
-3.74,9.20101E-05
-3.735,9.38576E-05
-3.73,9.57399E-05
-3.725,9.76576E-05
-3.72,9.96114E-05
-3.715,0.000101602
-3.71,0.00010363
-3.705,0.000105695
-3.7,0.0001078
-3.695,0.000109943
-3.69,0.000112127
-3.685,0.000114351
-3.68,0.000116617
-3.675,0.000118925
-3.67,0.000121275
-3.665,0.000123669
-3.66,0.000126108
-3.655,0.000128591
-3.65,0.00013112
-3.645,0.000133696
-3.64,0.000136319
-3.635,0.00013899
-3.63,0.000141711
-3.625,0.000144481
-3.62,0.000147302
-3.615,0.000150174
-3.61,0.000153099
-3.605,0.000156076
-3.6,0.000159109
-3.595,0.000162196
-3.59,0.000165339
-3.585,0.000168539
-3.58,0.000171797
-3.575,0.000175114
-3.57,0.000178491
-3.565,0.000181928
-3.56,0.000185427
-3.555,0.00018899
-3.55,0.000192616
-3.545,0.000196307
-3.54,0.000200064
-3.535,0.000203888
-3.53,0.00020778
-3.525,0.000211741
-3.52,0.000215773
-3.515,0.000219877
-3.51,0.000224053
-3.505,0.000228304
-3.5,0.000232629
-3.495,0.000237031
-3.49,0.00024151
-3.485,0.000246069
-3.48,0.000250707
-3.475,0.000255427
-3.47,0.000260229
-3.465,0.000265116
-3.46,0.000270088
-3.455,0.000275146
-3.45,0.000280293
-3.445,0.00028553
-3.44,0.000290857
-3.435,0.000296277
-3.43,0.000301791
-3.425,0.0003074
-3.42,0.000313106
-3.415,0.00031891
-3.41,0.000324814
-3.405,0.00033082
-3.4,0.000336929
-3.395,0.000343143
-3.39,0.000349463
-3.385,0.000355891
-3.38,0.000362429
-3.375,0.000369078
-3.37,0.000375841
-3.365,0.000382718
-3.36,0.000389712
-3.355,0.000396825
-3.35,0.000404058
-3.345,0.000411413
-3.34,0.000418892
-3.335,0.000426497
-3.33,0.00043423
-3.325,0.000442093
-3.32,0.000450087
-3.315,0.000458216
-3.31,0.00046648
-3.305,0.000474882
-3.3,0.000483424
-3.295,0.000492108
-3.29,0.000500937
-3.285,0.000509912
-3.28,0.000519035
-3.275,0.00052831
-3.27,0.000537737
-3.265,0.00054732
-3.26,0.000557061
-3.255,0.000566962
-3.25,0.000577025
-3.245,0.000587253
-3.24,0.000597648
-3.235,0.000608214
-3.23,0.000618951
-3.225,0.000629863
-3.22,0.000640953
-3.215,0.000652223
-3.21,0.000663675
-3.205,0.000675312
-3.2,0.000687138
-3.195,0.000699154
-3.19,0.000711364
-3.185,0.00072377
-3.18,0.000736375
-3.175,0.000749183
-3.17,0.000762195
-3.165,0.000775415
-3.16,0.000788846
-3.155,0.000802491
-3.15,0.000816352
-3.145,0.000830434
-3.14,0.000844739
-3.135,0.000859271
-3.13,0.000874032
-3.125,0.000889025
-3.12,0.000904255
-3.115,0.000919725
-3.11,0.000935437
-3.105,0.000951395
-3.1,0.000967603
-3.095,0.000984064
-3.09,0.001000782
-3.085,0.001017761
-3.08,0.001035003
-3.075,0.001052513
-3.07,0.001070294
-3.065,0.00108835
-3.06,0.001106685
-3.055,0.001125303
-3.05,0.001144207
-3.045,0.001163402
-3.04,0.001182891
-3.035,0.001202678
-3.03,0.001222769
-3.025,0.001243166
-3.02,0.001263873
-3.015,0.001284896
-3.01,0.001306238
-3.005,0.001327904
-3,0.001349898
-2.995,0.001372224
-2.99,0.001394887
-2.985,0.001417892
-2.98,0.001441242
-2.975,0.001464943
-2.97,0.001488999
-2.965,0.001513415
-2.96,0.001538195
-2.955,0.001563345
-2.95,0.00158887
-2.945,0.001614773
-2.94,0.001641061
-2.935,0.001667738
-2.93,0.00169481
-2.925,0.001722281
-2.92,0.001750157
-2.915,0.001778443
-2.91,0.001807144
-2.905,0.001836266
-2.9,0.001865813
-2.895,0.001895793
-2.89,0.001926209
-2.885,0.001957068
-2.88,0.001988376
-2.875,0.002020137
-2.87,0.002052359
-2.865,0.002085046
-2.86,0.002118205
-2.855,0.002151841
-2.85,0.002185961
-2.845,0.002220571
-2.84,0.002255677
-2.835,0.002291284
-2.83,0.0023274
-2.825,0.002364031
-2.82,0.002401182
-2.815,0.002438862
-2.81,0.002477075
-2.805,0.002515829
-2.8,0.00255513
-2.795,0.002594986
-2.79,0.002635402
-2.785,0.002676386
-2.78,0.002717945
-2.775,0.002760085
-2.77,0.002802815
-2.765,0.00284614
-2.76,0.002890068
-2.755,0.002934607
-2.75,0.002979763
-2.745,0.003025545
-2.74,0.003071959
-2.735,0.003119014
-2.73,0.003166716
-2.725,0.003215074
-2.72,0.003264096
-2.715,0.003313789
-2.71,0.00336416
-2.705,0.003415219
-2.7,0.003466974
-2.695,0.003519432
-2.69,0.003572601
-2.685,0.00362649
-2.68,0.003681108
-2.675,0.003736463
-2.67,0.003792562
-2.665,0.003849416
-2.66,0.003907033
-2.655,0.00396542
-2.65,0.004024589
-2.645,0.004084546
-2.64,0.004145301
-2.635,0.004206864
-2.63,0.004269243
-2.625,0.004332448
-2.62,0.004396488
-2.615,0.004461373
-2.61,0.004527111
-2.605,0.004593713
-2.6,0.004661188
-2.595,0.004729546
-2.59,0.004798797
-2.585,0.00486895
-2.58,0.004940016
-2.575,0.005012004
-2.57,0.005084926
-2.565,0.00515879
-2.56,0.005233608
-2.555,0.00530939
-2.55,0.005386146
-2.545,0.005463887
-2.54,0.005542623
-2.535,0.005622366
-2.53,0.005703126
-2.525,0.005784914
-2.52,0.005867742
-2.515,0.005951619
-2.51,0.006036558
-2.505,0.00612257
-2.5,0.006209665
-2.495,0.006297857
-2.49,0.006387155
-2.485,0.006477572
-2.48,0.006569119
-2.475,0.006661809
-2.47,0.006755653
-2.465,0.006850663
-2.46,0.006946851
-2.455,0.007044229
-2.45,0.007142811
-2.445,0.007242607
-2.44,0.007343631
-2.435,0.007445895
-2.43,0.007549411
-2.425,0.007654193
-2.42,0.007760254
-2.415,0.007867605
-2.41,0.00797626
-2.405,0.008086233
-2.4,0.008197536
-2.395,0.008310183
-2.39,0.008424186
-2.385,0.008539561
-2.38,0.008656319
-2.375,0.008774475
-2.37,0.008894043
-2.365,0.009015035
-2.36,0.009137468
-2.355,0.009261353
-2.35,0.009386706
-2.345,0.00951354
-2.34,0.00964187
-2.335,0.00977171
-2.33,0.009903076
-2.325,0.01003598
-2.32,0.010170439
-2.315,0.010306466
-2.31,0.010444077
-2.305,0.010583287
-2.3,0.01072411
-2.295,0.010866562
-2.29,0.011010658
-2.285,0.011156414
-2.28,0.011303844
-2.275,0.011452965
-2.27,0.011603792
-2.265,0.01175634
-2.26,0.011910625
-2.255,0.012066664
-2.25,0.012224473
-2.245,0.012384066
-2.24,0.012545461
-2.235,0.012708674
